SubjectCode,Session,Topic,Learning-Teaching Type,LO,ITU,Student Materials,S-Download,Student's Tasks,URLs
MLN111,58,Ôn tập về Hiện tượng tha hóa con người và vấn đề giải phóng con ngườiReviewing the phenomenon of alienation of human beings and the issue of human liberation,"Online, Tự học","LO3, LO4, LO5, LO6, LO7, LO8",ITU,Đọc trước giáo trình triết học Mác - Lênin (2021) từ trang 287 đến trang 464Tham khảo tài liệu tiếng Anh tại: http://www.marxists.org/xlang/index.htmRead in advance the textbook of Marxist-Leninist philosophy (2021) from page 287 to page 464Reference documents in English at: http://www.marxists.org/xlang/index.htm,,Review Chapter 3,
MLN111,59,"ôn tập về Quan điểm của triết học Mác - Lênin về quan hệ cá nhân và xã hội, về vai trò của quần chúng nhân dân và lãnh tụ trong lịch sửReview the Marxist-Leninist perspective on the relationship between the individual and society, the role of the masses, and leadership in history.","Online, Tự học","LO1, LO2, LO3, LO4, LO5, LO6, LO7, LO8",IT,Đọc trước giáo trình triết học Mác - Lênin (2021) từ trang 465 đến trang 489Tham khảo tài liệu tiếng Anh tại: http://www.marxists.org/xlang/index.htmRead in advance the textbook of Marxist-Leninist philosophy (2021) from page 465 to page 489Reference documents in English at: http://www.marxists.org/xlang/index.htm,,Review Chapter 3,
MLN111,60,ôn tập  Vấn đề con người trong sự nghiệp cách mạng ở Việt NamReview the issue of humanity in the revolutionary cause in Vietnam,"Online, Tự học","LO1, LO2, LO3, LO4, LO5, LO6, LO7, LO8",IT,Đọc trước giáo trình triết học Mác - Lênin (2021) từ trang 465 đến trang 489Tham khảo tài liệu tiếng Anh tại: http://www.marxists.org/xlang/index.htmRead in advance the textbook of Marxist-Leninist philosophy (2021) from page 465 to page 489Reference documents in English at: http://www.marxists.org/xlang/index.htm,,Review Chapter 3,
MLN122,1,"Chương 1: Đối tượng, phương pháp nghiên cứu và chức năng của kinh tế chính trị Mác - Lênin1.1. Khái quát sự hình thành và phát triển của kinh tế chính trị Mác - LêninChapter 1: Objects, research methods and fundamental functions of Marxist-Leninist political economy1.1. Overview of the formation and development of Marxist-Leninist political economy",Offline,CLO1,,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 11 đến trang 19.Read the the textbook of Marxist-Leninist Political Economy (2021) from page 11 to page 19.,MLN122_1,Review Chapter 1-1,
MLN122,2,"Chương 1: Đối tượng, phương pháp nghiên cứu và chức năng của kinh tế chính trị Mác - Lênin.1.2. Đối tượng, mục đích và phương pháp nghiên cứu của kinh tế chính trị Mác - LêninChapter 1: Objects, research methods and fundamental functions of Marxist-Leninist political economy1.2. Objects, purposes and research methods of Marxist-Leninist political economy",Offline,CLO1,,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 19 đến trang 29.Read the textbook of Marxist-Leninist Political Economy (2021) from page 19 to page 29.,,Review Chapter 1-2,
MLN122,3,"Chương 1: Đối tượng, phương pháp nghiên cứu và chức năng của kinh tế chính trị Mác - Lênin1.3. Chức năng của kinh tế chính trị Mác - LêninChapter 1: Objects, research methods and fundamental functions of Marxist-Leninist political economy1.3. The function of Marxist-Leninist political economy",Offline,CLO1,it,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 29 đến trang 33.Read before the textbook of Marxist-Leninist Political Economy (2021) from page 160 to page 167.,,Review Chapter 1-3,
MLN122,4,"Chương 2: Hàng hóa, thị trường và vai trò của các chủ thể tham gia thị trường2.1. Lý luận của C. Mác về hàng hóa và sản xuất hàng hóa2.1.1. Sản xuất hàng hóa2.1.2. Hàng hóaChapter 2: Commodities, markets and participants’ roles in the market2. C. Marx's Theory of Commodities and Commodity Production2.1.1 Commodity production2.1.2 Goods",Offline,"CLO2, CLO6, CLO7, CLO8, CLO9",itu,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 34 đến trang 46.Read before the textbook of Marxist-Leninist Political Economy (2021) from page 34 to page 46.,,Review Chapters 2-1,
MLN122,5,"Chương 2: Hàng hóa, thị trường và vai trò của các chủ thể tham gia thị trường2.1. Lý luận của C. Mác về hàng hóa và sản xuất hàng hóa2.1.3. Tiền tệ2.1.4. Dịch vụ và các quan hệ trao đổi trong trường hợp một số yếu tố khác hàng hóa thông thường ở điều kiện hiện nay(Assignment: Presentation)Chapter 2: Commodities, markets and participants’ roles in the market2. 1Marx's theory of commodities and commodity production2.1.3. Currency2.1.4. Services and exchange relations in the case of some factors different from ordinary goods in current conditions(Assignment: Presentation)",Offline,"CLO2, CLO6, CLO7, CLO8, CLO9",itu,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 46 đến trang 56.Read before the textbook of Marxist-Leninist Political Economy (2021) from page 46 to page 56.,,Review Chapter 2-2,
MLN122,6,"Chương 2: Hàng hóa, thị trường và vai trò của các chủ thể tham gia thị trường2.2. Thị trường và nền kinh tế thị trường2.2.1. Khái niệm, phân loại và vai trò của thị trường2.2.2. Nền kinh tế thị trường và một số quy luật chủ yếu của nền kinh tế thị trườngChapter 2: Commodities, markets and participants’ roles in the market2.2. Market and the market economy.2.2.1.The concept, classification and role of the market2.2.2. The market economy and some key rules of the market economy(Presentation)",Offline,"CLO2, CLO6, CLO7, CLO8, CLO9",ITU,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 56 đến trang 77.Read before the textbook of Marxist-Leninist Political Economy (2021) from page 56 to page 77.,,Review Chapter 2-3,
MLN122,7,"Chương 2: Hàng hóa, thị trường và vai trò của các chủ thể tham gia thị trường2.2. Thị trường và nền kinh tế thị trường2.2.3. Vai trò của một số chủ thể tham gia thị trường(Presentation)Chapter 2: Commodities, markets and participants’ roles in the market2.2. Market and the market economy.2.2.3. The role of some market participants(Presentation)",Offline,"CLO2, CLO6, CLO7, CLO8, CLO9",ITU,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 77 đến trang 83.Read before the textbook of Marxist-Leninist Political Economy (2021) from page 77 to page 83,,Review Chapter 2-4,
MLN122,8,Chương 3: Giá trị thặng dư trong nền kinh tế thị trường3.1. Lý luận của C. Mác về giá trị thặng dư3.1.1. Nguồn gốc của giá trị thặng dư3.1.2. Bản chất của giá trị thặng dư(Presentation)Chapter 3: Surplus values in the market economy3.1. Marx's theory of surplus values3.1.1. The origin of surplus value3.1.2. The essence of surplus value(Presentation),Offline,"CLO2, CLO6, CLO7, CLO8, CLO9",ITU,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 84 đến trang 100.Read the textbook of Marxist-Leninist Political Economy (2021) from page 84 to page 100.,,Review Chapter 3-1,
MLN122,9,Chương 3: Giá trị thặng dư trong nền kinh tế thị trường3.1. Lý luận của C. Mác về giá trị thặng dư3.1.3. Các phương pháp sản xuất giá trị thặng dư trong nền kinh tế thị trường tư bản chủ nghĩa(Presentation)Chapter 3: Surplus values in the market economy3.1. Marx's theory of surplus values3.1.3. The methods of generating surplus value in a capitalist market economy(Presentation),Offline,"CLO2, CLO6, CLO7, CLO8, CLO9",ITU,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 100 đến trang 104.Read the textbook of Marxist-Leninist Political Economy (2021) from page 100 to page 104.,,Review Chapter 3-2,
MLN122,10,Chương 3: Giá trị thặng dư trong nền kinh tế thị trường3.2. Tích lũy tư bản(Presentation)Chapter 3: Surplus values in the market economy3.2. Capital accumulation(Presentation),Offline,"CLO2, CLO6, CLO7, CLO8, CLO9",ITU,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 104 đến trang 109.Read the textbook of Marxist-Leninist Political Economy (2021) from page 104 to page 109.,,Review Chapter 3-3,
MLN122,11,Chương 3: Giá trị thặng dư trong nền kinh tế thị trường3.3. Các hình thức biểu hiện của giá trị thặng dư trong nền kinh tế thị trường(Presentation)Chapter 3: Surplus values in the market economy3.3. Manifestations of surplus value in the market economy(Presentation),Offline,"CLO2, CLO6, CLO7, CLO8, CLO9",ITU,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 109 đến trang 123.Read the textbook of Marxist-Leninist Political Economy (2021) from page 109 to page 123.,,Review Chapter 3-4,
MLN122,12,"Review Chapter 1,2&3Progress Test 1",Offline,"LO1, LO2, LO6, LO7, LO8, LO9",IT,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 11 đến trang 123.Read the textbook of Marxist-Leninist Political Economy (2021) from page 11 to page 123.,,"Review Chapter  1,2,3",
MLN122,13,Chương 4: Cạnh tranh và độc quyền trong nền kinh tế thị trường4.1. Cạnh tranh ở cấp độ độc quyền trong nền kinh tế thị trường(Presentation)Chapter 4: Competition and monopoly in the market economy4.1. Competition at monopoly level in the market economy(Presentation),Offline,"LO3, LO6, LO7, LO8, LO9",ITU,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 124 đến trang 136.Read the textbook of Marxist-Leninist Political Economy (2021) from page 124 to page 136.,,Review Chapter  4-1,
MLN122,14,Chương 4: Cạnh tranh và độc quyền trong nền kinh tế thị trường4.2. Lý luận của V. I . Lênin về đặc điểm kinh tế của độc quyền và độc quyền nhà nước trong nền kinh tế thị trường tư bản chủ nghĩa(Presentation)Chapter 4: Competition and monopoly in the market economy4.2. Theory of VI. Lenin on economic features of monopoly and  state monopoly in the capitalist market economy(Presentation),Offline,"LO3, LO6, LO7, LO8, LO9",ITU,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 136 đến trang 149.Read the the textbook of Marxist-Leninist Political Economy (2021) from page 136 to page 149.,,Review Chapter  4-2,
MLN122,15,"Chương 4: Cạnh tranh và độc quyền trong nền kinh tế thị trường4.3. Biểu hiện mới của độc quyền, độc quyền nhà nước trong điều kiện ngày nay; Vai trò lịch sử của chủ nghĩa tư bản4.3.1. Biểu hiện mới của độc quyền4.3.2. Biểu hiện mới của độc quyền nhà nước dưới chủ nghĩa tư bản(Presentation)Chapter 4: Competition and monopoly in the market economy4.3. Manifestations of monopoly and state monopoly in current condition. Historical significance of capitalism4.3.1. New expression of monopoly4.3.2. New manifestation of state monopoly under capitalism(Presentation)",Offline,"LO3, LO6, LO7, LO8, LO9",ITU,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 149 đến trang 160.Read the textbook of Marxist-Leninist Political Economy (2021) from page 149 to page 160.,,Review Chapter  4-3,
MLN122,16,"Chương 4: Cạnh tranh và độc quyền trong nền kinh tế thị trường4.3. Biểu hiện mới của độc quyền, độc quyền nhà nước trong điều kiện ngày nay; Vai trò lịch sử của chủ nghĩa tư bản4.3.3. Vai trò lịch sử của chủ nghĩa tư bản(Presentation)Chapter 4: Competition and monopoly in the market economy4.3. Manifestations of monopoly and state monopoly in current condition. Historical significance of capitalism4.3.3. The Historical Role of Capitalism(Presentation)",Offline,"LO3, LO6, LO7, LO8, LO9",ITU,Đọc trước giáo trình Kinh tế chính trị Mác - Lênin (2021) từ trang 160 đến trang 168.Read  the textbook of Marxist-Leninist Political Economy (2021) from page 160 to page 168.,,Review Chapter  4-4,
MLN122,17,Chương 5: Kinh tế thị trường định hướng xã hội chủ nghĩa và các quan hệ lợi ích kinh tế ở Việt Nam5.1.. Kinh tế thị trường định hướng xã hội chủ nghĩa ở Việt Nam5.1.1. Khái niệm kinh tế thị trường định hướng xã hội chủ nghĩa ở Việt Nam5.1.2. Tính tất yếu khách quan của việc phát triển kinh tế thị trường định hướng xã hội chủ nghĩa ở Việt Nam(Presentation)Chapter 5: Socialist-oriented market economy and economic interest relationship in Vietnam5.1.  Socialist-oriented market economy in Vietnam5.1.1. Concept of socialist-oriented market economy in Vietnam5.1.2. The inherent necessity of developing a socialist-oriented market economy in Vietnam.(Presentation),Offline,"LO4, LO6, LO7, LO8, LO9",ITU,Đọc trước  trình Kinh tế chính trị Mác - Lênin (2021) từ trang 168 đến trang 177.Read the textbook of Marxist-Leninist Political Economy (2021) from page 168 to page 177.,,Review Chapter 5-1,
